City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Device Protection,Tech Support,Streaming TV,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label
Malibu,Male,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Mailed check,96.8,1826.7,No
Manhattan Beach,Male,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,No
Maywood,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,No
Palos Verdes Peninsula,Male,No,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,No
Rancho Palos Verdes,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,No
Redondo Beach,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No
Redondo Beach,Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No
South Gate,Female,Yes,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,No
Marina Del Rey,Male,No,No,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,No
Playa Del Rey,Male,No,No,Yes,18,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No
Inglewood,Female,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,No
Inglewood,Female,No,No,No,68,Yes,No,DSL,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No
Inglewood,Female,Yes,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,No
Inglewood,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No
Inglewood,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No
Santa Monica,Female,No,No,No,30,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No
Santa Monica,Female,No,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,35.2,607.3,No
Santa Monica,Female,Yes,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,One year,No,Electronic check,76.25,4154.55,No
Torrance,Male,Yes,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,No
Torrance,Male,No,Yes,No,44,No,No phone service,DSL,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No
Torrance,Female,No,Yes,Yes,30,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No
Whittier,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No
Whittier,Male,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,No
Whittier,Male,Yes,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No
Whittier,Female,No,No,Yes,22,No,No phone service,DSL,No,Yes,No,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No
Buena Park,Female,No,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,No
Buena Park,Female,No,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,No
Cypress,Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,No
La Habra,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.25,6689.0,No
La Mirada,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,95.7,1451.1,No
Montebello,Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,Yes,Electronic check,93.15,6368.2,No
Norwalk,Male,No,Yes,Yes,53,Yes,No,DSL,Yes,No,Yes,Yes,Two year,Yes,Mailed check,69.7,3729.6,No
Pico Rivera,Male,No,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,No
Santa Fe Springs,Female,No,Yes,Yes,40,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.35,2847.2,No
Stanton,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,No
Artesia,Male,No,No,No,39,No,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.6,1494.5,No
Avalon,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,No
Bellflower,Female,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,No
Harbor City,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.4,475.1,No
Lakewood,Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,No
Hawaiian Gardens,Male,No,No,No,49,Yes,Yes,DSL,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),66.15,3199.0,No
Lomita,Female,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,One year,Yes,Electronic check,89.85,5844.65,No
Los Alamitos,Female,No,No,No,55,Yes,No,DSL,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,No
Paramount,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,No
San Pedro,Male,No,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.75,3403.4,No
Surfside,Male,No,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,No
Wilmington,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,No
Carson,Female,No,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Bank transfer (automatic),82.85,2320.8,No
Carson,Female,No,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,No
Long Beach,Female,No,No,No,52,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.45,3043.7,No
Long Beach,Female,No,Yes,No,47,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,No
Long Beach,Female,No,No,No,23,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,No
Long Beach,Male,No,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,No,Two year,No,Mailed check,65.85,4097.05,No
Long Beach,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,No
Long Beach,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,No
Long Beach,Female,Yes,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,No
Long Beach,Male,No,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,No,Two year,No,Mailed check,65.65,3047.15,No
Altadena,Female,No,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,No
Arcadia,Female,No,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,No
Arcadia,Female,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.65,399.45,No
La Canada Flintridge,Male,No,No,No,29,Yes,Yes,DSL,No,Yes,No,No,One year,No,Credit card (automatic),70.9,1964.6,No
Monrovia,Female,No,Yes,Yes,27,Yes,No,DSL,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,No
Sierra Madre,Female,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,No
Sunland,Male,No,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5925.75,No
Pasadena,Female,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,99.7,4747.2,No
Pasadena,Female,No,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.9,1028.9,No
Pasadena,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,Yes,One year,Yes,Electronic check,66.2,4692.55,No
Glendale,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,No
Glendale,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,No
Glendale,Male,Yes,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,No
Glendale,Male,Yes,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Electronic check,106.8,7623.2,No
Glendale,Male,No,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,No
Glendale,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,No
Glendale,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,No
Glendale,Female,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,6779.05,No
La Crescenta,Female,No,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,No
Agoura Hills,Female,Yes,Yes,No,3,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,82.85,No
Calabasas,Male,No,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,No
Canoga Park,Male,No,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,86.2,893.2,No
Canoga Park,Male,No,No,No,28,No,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85,No
Winnetka,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Two year,Yes,Electronic check,99.35,6347.55,No
West Hills,Female,No,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,No
Chatsworth,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,43.15,No
Encino,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,35.1,No
Newbury Park,Female,No,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,1388.0,No
Newhall,Male,Yes,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,No
Northridge,Female,No,No,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,No
Porter Ranch,Male,No,No,No,17,Yes,No,DSL,Yes,No,No,No,One year,No,Mailed check,56.1,946.95,No
Pacoima,Female,No,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),68.25,1114.85,No
Reseda,Male,No,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,No
San Fernando,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,No
Sylmar,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,No
North Hills,Male,No,No,Yes,23,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,54.15,1312.45,No
Granada Hills,Male,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,No
Mission Hills,Male,No,Yes,Yes,19,No,No phone service,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,34.95,610.2,No
Santa Clarita,Female,No,No,No,7,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,No
Sun Valley,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,No,Electronic check,104.0,6363.45,No
Valencia,Female,No,Yes,No,57,Yes,No,DSL,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),70.35,4124.65,No
Tarzana,Male,No,No,Yes,15,Yes,No,DSL,Yes,Yes,No,No,One year,No,Mailed check,64.85,950.75,No
Thousand Oaks,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No
Westlake Village,Female,No,Yes,No,12,Yes,No,DSL,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,No
Thousand Oaks,Male,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,No
Woodland Hills,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,No
Oak Park,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,No
Stevenson Ranch,Female,No,No,Yes,26,No,No phone service,DSL,Yes,No,Yes,No,Month-to-month,No,Mailed check,45.8,1147.0,No
Van Nuys,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,No
Sherman Oaks,Female,No,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No
Van Nuys,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,No
Van Nuys,Male,No,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,No
Sherman Oaks,Female,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,No
Encino,Female,No,No,Yes,50,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.8,3478.15,No
Burbank,Female,Yes,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,No
Burbank,Male,Yes,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,No
Burbank,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,No
Burbank,Male,Yes,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No
North Hollywood,Female,No,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No
North Hollywood,Male,No,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,No
Studio City,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No
North Hollywood,Male,No,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No
Valley Village,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No
Rancho Cucamonga,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8,No
Baldwin Park,Female,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No
Chino Hills,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,106.5,7397.0,No
Chino,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No
Claremont,Male,No,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,No
Covina,Male,No,No,Yes,3,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,No
Covina,Male,Yes,Yes,No,38,No,No phone service,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,No
Covina,Female,No,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,No
Rancho Cucamonga,Male,No,No,No,37,Yes,No,DSL,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No
El Monte,Female,No,Yes,Yes,14,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,No
South El Monte,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,No
Glendora,Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,No,No,Two year,No,Credit card (automatic),38.5,2763.0,No
Glendora,Female,Yes,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.55,1614.7,No
Rowland Heights,Female,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,No
La Verne,Male,No,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,,No
Mira Loma,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,No
Monterey Park,Female,No,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,One year,No,Credit card (automatic),58.0,1734.5,No
Monterey Park,Female,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,107.45,7047.5,No
Mt Baldy,Female,No,No,No,8,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,No
Ontario,Male,No,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,No
Ontario,Female,Yes,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,No
Montclair,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,No
Ontario,Male,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,No
Diamond Bar,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,96.2,639.7,No
Pomona,Male,No,No,No,9,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,No
Pomona,Male,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),94.35,5563.65,No
San Dimas,Male,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,No
San Gabriel,Female,No,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No
Temple City,Male,No,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No
Upland,Male,No,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,One year,Yes,Electronic check,89.55,3729.75,No
Upland,Female,No,No,No,26,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,No
Walnut,Female,No,Yes,No,33,Yes,No,DSL,No,No,Yes,No,One year,Yes,Credit card (automatic),53.75,1857.3,No
West Covina,Male,No,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,No
West Covina,Female,Yes,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,No
West Covina,Male,No,No,No,55,Yes,No,DSL,No,No,Yes,No,One year,Yes,Electronic check,64.2,3627.3,No
Alhambra,Male,No,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Credit card (automatic),87.7,1725.95,No
Alpine,Female,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,No
Bonita,Female,No,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,No
Chula Vista,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,No
Chula Vista,Male,No,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No
Chula Vista,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No
Chula Vista,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,No
Descanso,Male,Yes,No,No,35,Yes,No,DSL,No,Yes,Yes,Yes,One year,Yes,Electronic check,73.0,2471.25,No
